development,mean_net_benefit,median_net_benefit,share_positive_scenarios,positive_scenarios,total_scenarios,mode,vtt_chf_per_hour,base_vtt_chf_per_hour
558,-211740961.10861033,-197112375.31260943,0.0,0,10,Road,30.035,31.4
564,-256241162.71947736,-228151327.48454148,0.0,0,10,Road,30.035,31.4
565,-49026337.51568826,-53543762.177332535,0.0,0,10,Road,30.035,31.4
569,22215517.681742597,16493177.620318431,0.9,9,10,Road,30.035,31.4
57,67269777.70214565,59700200.743929476,1.0,10,10,Road,30.035,31.4
594,-98432044.76398222,-100845110.94876592,0.0,0,10,Road,30.035,31.4
602,-42104329.5669593,-46437525.35934912,0.0,0,10,Road,30.035,31.4
612,-613293640.114675,-538852788.7111375,0.0,0,10,Road,30.035,31.4
614,-46670944.97366658,-40994267.09588689,0.0,0,10,Road,30.035,31.4
62,17836833.078068055,13712666.559980059,1.0,10,10,Road,30.035,31.4
625,-57240189.56796718,-51654655.89365206,0.0,0,10,Road,30.035,31.4
627,-2776817.66638326,-3256182.3846521284,0.1,1,10,Road,30.035,31.4
628,-88058253.16730379,-75130032.12294033,0.0,0,10,Road,30.035,31.4
629,-36095030.11145871,-35576134.64596142,0.0,0,10,Road,30.035,31.4
63,-358085879.53472227,-318358474.4655638,0.0,0,10,Road,30.035,31.4
648,-72493915.64220092,-73088667.82666036,0.0,0,10,Road,30.035,31.4
662,-484235015.3224931,-422565723.26507694,0.0,0,10,Road,30.035,31.4
669,112557839.7370367,93192452.61415538,1.0,10,10,Road,30.035,31.4
670,-6421979.345364067,-6187336.798742086,0.0,0,10,Road,30.035,31.4
673,54730363.00939932,45289546.34992981,1.0,10,10,Road,30.035,31.4
678,-113788384.62974977,-98627226.88485965,0.0,0,10,Road,30.035,31.4
680,-25061092.96418136,-29290986.043307416,0.0,0,10,Road,30.035,31.4
682,-208689239.66002932,-194059721.2994624,0.0,0,10,Road,30.035,31.4
689,-226406150.40133825,-194473499.69669375,0.0,0,10,Road,30.035,31.4
694,25520486.836972553,16510542.838361558,0.9,9,10,Road,30.035,31.4
726,-89781912.67303307,-76592708.93898821,0.0,0,10,Road,30.035,31.4
73,-136943584.2972508,-118138216.90709665,0.0,0,10,Road,30.035,31.4
736,-9388299.44017009,-9272948.16130206,0.0,0,10,Road,30.035,31.4
750,-330328716.25057656,-290174044.80560166,0.0,0,10,Road,30.035,31.4
755,-63125937.46636727,-64001932.987489074,0.0,0,10,Road,30.035,31.4
759,-637235378.4902979,-563992750.9594655,0.0,0,10,Road,30.035,31.4
761,62493511.225544706,50236937.48797596,1.0,10,10,Road,30.035,31.4
764,-74889673.34156169,-76681756.089217,0.0,0,10,Road,30.035,31.4
767,49985345.76565856,40700082.89923468,1.0,10,10,Road,30.035,31.4
770,24433771.18298597,19123966.601017207,1.0,10,10,Road,30.035,31.4
775,-356570776.9119005,-312010271.32445,0.0,0,10,Road,30.035,31.4
776,-133633280.31596918,-113779645.40222299,0.0,0,10,Road,30.035,31.4
780,9401619.433420487,4765341.191788653,0.7,7,10,Road,30.035,31.4
789,-161485408.43603498,-138921219.0514176,0.0,0,10,Road,30.035,31.4
791,-65118500.239816025,-59574181.27792255,0.0,0,10,Road,30.035,31.4
809,-68109048.59776483,-62198831.19164702,0.0,0,10,Road,30.035,31.4
810,-49865671.204084665,-51796514.5440636,0.0,0,10,Road,30.035,31.4
811,-9842629.48751183,-9937164.337832542,0.0,0,10,Road,30.035,31.4
813,111724633.71679087,87715581.48574111,1.0,10,10,Road,30.035,31.4
822,-43996741.74163832,-39855611.6438013,0.0,0,10,Road,30.035,31.4
831,-92044706.20483884,-78488798.9234359,0.0,0,10,Road,30.035,31.4
837,1679088.6550462018,75583.12949140696,0.5,5,10,Road,30.035,31.4
858,-55958451.87739129,-59323493.579256736,0.0,0,10,Road,30.035,31.4
863,-13766199.50169916,-19021285.03503086,0.3,3,10,Road,30.035,31.4
866,-32218678.91296351,-28865887.735620245,0.0,0,10,Road,30.035,31.4
873,-342228342.337672,-303859617.45385766,0.0,0,10,Road,30.035,31.4
878,-77563160.0583621,-70665833.8016744,0.0,0,10,Road,30.035,31.4
887,-167696849.2223395,-145885890.89151967,0.0,0,10,Road,30.035,31.4
895,-269609616.0378095,-239409025.62215677,0.0,0,10,Road,30.035,31.4
9,879246440.0820405,745592155.6240022,1.0,10,10,Road,30.035,31.4
90,-932858.8589790836,-2044628.1212805964,0.3,3,10,Road,30.035,31.4
935,-52459860.98116113,-46128442.53020419,0.0,0,10,Road,30.035,31.4
938,92672825.8780979,74059578.01657818,1.0,10,10,Road,30.035,31.4
94,-1354206.472994166,-2142503.0901939343,0.3,3,10,Road,30.035,31.4
940,-45557914.29508221,-40092934.84429517,0.0,0,10,Road,30.035,31.4
945,-378437919.85596627,-324787042.11909753,0.0,0,10,Road,30.035,31.4
952,-220309009.9023459,-201657161.02523425,0.0,0,10,Road,30.035,31.4
958,9479335.245135982,4964030.346713815,0.7,7,10,Road,30.035,31.4
964,-5437852.223185303,-5739649.339275604,0.0,0,10,Road,30.035,31.4
970,-108807059.82193616,-96643117.51828907,0.0,0,10,Road,30.035,31.4
971,-19739074.89196081,-19572949.52806043,0.0,0,10,Road,30.035,31.4
987,-9277898.222388558,-9142246.630819853,0.0,0,10,Road,30.035,31.4
0,124477515.36060151,103726119.5878843,1.0,10,10,Road,30.14875,31.4
103,-176872357.06675908,-148137827.87494436,0.0,0,10,Road,30.14875,31.4
104,-2248927.1059926273,-2883413.974121566,0.2,2,10,Road,30.14875,31.4
109,-622778040.7245423,-548090112.3782902,0.0,0,10,Road,30.14875,31.4
114,-24201981.503081664,-21873256.411419448,0.0,0,10,Road,30.14875,31.4
12,-19024060.667071156,-22880856.522962935,0.1,1,10,Road,30.14875,31.4
126,-349408761.813586,-307358126.40021,0.0,0,10,Road,30.14875,31.4
140,-12621693.287315976,-11688100.120226117,0.0,0,10,Road,30.14875,31.4
143,-20480834.543341663,-20499605.343027093,0.0,0,10,Road,30.14875,31.4
144,-121486132.75233388,-104803744.97183695,0.0,0,10,Road,30.14875,31.4
15,84635497.09641631,69945180.41853316,1.0,10,10,Road,30.14875,31.4
150,-228305698.00369817,-196833555.11496365,0.0,0,10,Road,30.14875,31.4
152,857888649.1810853,719854737.2802145,1.0,10,10,Road,30.14875,31.4
17,-83260132.87033394,-94223777.9546543,0.0,0,10,Road,30.14875,31.4
176,48964070.33652084,32332047.50733883,0.9,9,10,Road,30.14875,31.4
177,2372505.8221894307,567255.3692682828,0.5,5,10,Road,30.14875,31.4
195,-229433973.97037086,-197975457.8125372,0.0,0,10,Road,30.14875,31.4
197,-29602411.113390993,-26491462.218749203,0.0,0,10,Road,30.14875,31.4
2,-162073642.90400654,-133779378.91645376,0.0,0,10,Road,30.14875,31.4
201,-323308036.55861914,-282482455.8888272,0.0,0,10,Road,30.14875,31.4
202,-88746167.280741,-76061444.39154305,0.0,0,10,Road,30.14875,31.4
206,2543456.7727327994,709849.2125795595,0.5,5,10,Road,30.14875,31.4
209,-838688.5035952389,-7821127.45497478,0.3,3,10,Road,30.14875,31.4
227,-4016831.6117897094,-4176214.2817369504,0.0,0,10,Road,30.14875,31.4
233,-14120428.902345473,-13371132.528275782,0.0,0,10,Road,30.14875,31.4
240,-8222893.659074691,-8345540.266175462,0.0,0,10,Road,30.14875,31.4
243,-132976423.43967739,-121977065.7668694,0.0,0,10,Road,30.14875,31.4
245,-135853009.16091,-116838244.57691339,0.0,0,10,Road,30.14875,31.4
249,-313267175.5740508,-273964254.90840036,0.0,0,10,Road,30.14875,31.4
25,-136985326.42554516,-114887531.94714478,0.0,0,10,Road,30.14875,31.4
250,-62162075.88021308,-63047020.83746432,0.0,0,10,Road,30.14875,31.4
254,1031870843.9308287,875265124.8884242,1.0,10,10,Road,30.14875,31.4
255,-13396448.076801974,-10538918.564151144,0.0,0,10,Road,30.14875,31.4
261,-94649346.34159157,-79614944.33266985,0.0,0,10,Road,30.14875,31.4
267,-12077734.373499278,-11662240.223942857,0.0,0,10,Road,30.14875,31.4
27,-128578514.82680956,-108224158.74791896,0.0,0,10,Road,30.14875,31.4
270,-21567329.41547519,-19786227.857318785,0.0,0,10,Road,30.14875,31.4
273,-5249497.055228501,-5566807.0196149405,0.0,0,10,Road,30.14875,31.4
277,-149466328.6456285,-128650817.80146629,0.0,0,10,Road,30.14875,31.4
28,-62623462.85114868,-83206618.720339,0.3,3,10,Road,30.14875,31.4
284,-26429303.887157004,-24476406.54666447,0.0,0,10,Road,30.14875,31.4
285,-348114271.44350857,-309916093.9324119,0.0,0,10,Road,30.14875,31.4
289,-254328301.86837357,-225863196.83821595,0.0,0,10,Road,30.14875,31.4
308,-72458499.56749608,-74781193.13272387,0.0,0,10,Road,30.14875,31.4
331,-417817950.79526645,-374089255.95043385,0.0,0,10,Road,30.14875,31.4
334,182756147.2406292,153198912.68183255,1.0,10,10,Road,30.14875,31.4
348,-236034844.11529952,-205846201.51253036,0.0,0,10,Road,30.14875,31.4
351,-313555505.75516194,-262411574.31512552,0.0,0,10,Road,30.14875,31.4
356,-164030506.72309464,-142085011.07791296,0.0,0,10,Road,30.14875,31.4
358,-225744463.47553858,-197526726.29684937,0.0,0,10,Road,30.14875,31.4
390,-200848858.91324356,-173520385.58137316,0.0,0,10,Road,30.14875,31.4
392,4118376.1520358883,2805973.756142282,0.9,9,10,Road,30.14875,31.4
394,-14403174.03300586,-13643792.520832364,0.0,0,10,Road,30.14875,31.4
423,117991253.22515771,96721239.53450292,1.0,10,10,Road,30.14875,31.4
459,-88560678.83280256,-88477427.74950096,0.0,0,10,Road,30.14875,31.4
464,-5819114.274391077,-5867405.700936325,0.0,0,10,Road,30.14875,31.4
469,-109474521.43866773,-89219062.76508352,0.0,0,10,Road,30.14875,31.4
486,-386118283.60497594,-346860069.80896616,0.0,0,10,Road,30.14875,31.4
493,-4768079.140189348,-4996627.157570106,0.0,0,10,Road,30.14875,31.4
499,-112810238.1895651,-96373105.47346735,0.0,0,10,Road,30.14875,31.4
517,-15971790.062084358,-14709705.192982795,0.0,0,10,Road,30.14875,31.4
521,-552458681.6575763,-486833261.83288926,0.0,0,10,Road,30.14875,31.4
531,-294380933.1257756,-254606283.31830013,0.0,0,10,Road,30.14875,31.4
533,-31353243.716321945,-31250237.540038794,0.0,0,10,Road,30.14875,31.4
538,-9626345.46006075,-13948374.210279215,0.3,3,10,Road,30.14875,31.4
540,42209883.50951655,33161239.954156406,1.0,10,10,Road,30.14875,31.4
546,-70065391.52469006,-61385560.97689535,0.0,0,10,Road,30.14875,31.4
550,2156893.094535798,-2498721.072816251,0.5,5,10,Road,30.14875,31.4
552,-106734577.1083946,-91617685.41545501,0.0,0,10,Road,30.14875,31.4
556,-48983577.02259672,-42364509.85974817,0.0,0,10,Road,30.14875,31.4
557,1015035759.9953241,857284137.9549949,1.0,10,10,Road,30.14875,31.4
558,-212176748.81904647,-197492760.93766868,0.0,0,10,Road,30.14875,31.4
564,-256855889.2038642,-228659670.79070377,0.0,0,10,Road,30.14875,31.4
565,-49097644.17978073,-53632177.449890524,0.0,0,10,Road,30.14875,31.4
569,22331135.52583158,16587123.542250365,0.9,9,10,Road,30.14875,31.4
57,67547762.46028568,59949517.63528085,1.0,10,10,Road,30.14875,31.4
594,-98547117.82470493,-100969322.89007857,0.0,0,10,Road,30.14875,31.4
602,-42142313.65598972,-46491920.336389676,0.0,0,10,Road,30.14875,31.4
612,-615341988.8957192,-540619211.5109215,0.0,0,10,Road,30.14875,31.4
614,-46825938.0021305,-41127761.13621706,0.0,0,10,Road,30.14875,31.4
62,17927525.765742052,13787740.005388945,1.0,10,10,Road,30.14875,31.4
625,-57427230.41215189,-51820542.93542448,0.0,0,10,Road,30.14875,31.4
627,-2759158.7928266106,-3240338.984266882,0.1,1,10,Road,30.14875,31.4
628,-88361993.80591707,-75384810.37953943,0.0,0,10,Road,30.14875,31.4
629,-36162816.81636027,-35641956.16493988,0.0,0,10,Road,30.14875,31.4
63,-359245299.82792675,-319367437.2150154,0.0,0,10,Road,30.14875,31.4
648,-72581066.67828906,-73178071.33689474,0.0,0,10,Road,30.14875,31.4
662,-485976111.8456138,-424073262.8722153,0.0,0,10,Road,30.14875,31.4
669,113008351.39535713,93569622.74475056,1.0,10,10,Road,30.14875,31.4
670,-6418836.262571668,-6183305.066384904,0.0,0,10,Road,30.14875,31.4
673,54957425.327952445,45480853.952484444,1.0,10,10,Road,30.14875,31.4
678,-114187964.4489801,-98969387.63655272,0.0,0,10,Road,30.14875,31.4
680,-25085966.809992917,-29331879.54411316,0.0,0,10,Road,30.14875,31.4
682,-209125618.5554215,-194440694.5776242,0.0,0,10,Road,30.14875,31.4
689,-227220743.53922993,-195167155.96035028,0.0,0,10,Road,30.14875,31.4
694,25658942.7931208,16614875.900225073,0.9,9,10,Road,30.14875,31.4
726,-90094568.01554707,-76855413.49326354,0.0,0,10,Road,30.14875,31.4
73,-137434033.19790572,-118557445.2137569,0.0,0,10,Road,30.14875,31.4
736,-9397049.382855762,-9281261.240063269,0.0,0,10,Road,30.14875,31.4
750,-331506599.7853137,-291199852.63276887,0.0,0,10,Road,30.14875,31.4
755,-63087077.85701068,-63966390.990602195,0.0,0,10,Road,30.14875,31.4
759,-639256348.5666571,-565736333.025782,0.0,0,10,Road,30.14875,31.4
761,62762896.91141689,50459904.48689465,1.0,10,10,Road,30.14875,31.4
764,-74956657.14284626,-76755526.95268056,0.0,0,10,Road,30.14875,31.4
767,50199659.911686614,40879231.450088575,1.0,10,10,Road,30.14875,31.4
770,24549968.693331562,19220054.563462052,1.0,10,10,Road,30.14875,31.4
775,-357850533.2831515,-313121266.00065947,0.0,0,10,Road,30.14875,31.4
776,-134102802.29265109,-114173976.73560745,0.0,0,10,Road,30.14875,31.4
780,9466761.057640648,4812924.079535178,0.7,7,10,Road,30.14875,31.4
789,-162055004.1053785,-139405358.53489465,0.0,0,10,Road,30.14875,31.4
791,-65326951.423457325,-59761634.74949741,0.0,0,10,Road,30.14875,31.4
809,-68328631.7793726,-62396030.91296025,0.0,0,10,Road,30.14875,31.4
810,-49993292.28279655,-51931448.20575942,0.0,0,10,Road,30.14875,31.4
811,-9858208.607721386,-9953101.484984796,0.0,0,10,Road,30.14875,31.4
813,112211509.05159692,88111528.58045122,1.0,10,10,Road,30.14875,31.4
822,-44124865.83910476,-39968052.25371559,0.0,0,10,Road,30.14875,31.4
831,-92363571.35713598,-78756324.4901409,0.0,0,10,Road,30.14875,31.4
837,1708637.3049040728,99058.90591722028,0.5,5,10,Road,30.14875,31.4
858,-56047752.17733874,-59425538.12736758,0.0,0,10,Road,30.14875,31.4
863,-13773525.15435415,-19048513.00096757,0.3,3,10,Road,30.14875,31.4
866,-32314323.78713579,-28948834.757406212,0.0,0,10,Road,30.14875,31.4
873,-343360223.06325054,-304846186.2947838,0.0,0,10,Road,30.14875,31.4
878,-77811626.30738138,-70888178.16417134,0.0,0,10,Road,30.14875,31.4
887,-168311735.24750733,-146418173.40378153,0.0,0,10,Road,30.14875,31.4
895,-270353383.879093,-240038416.3314349,0.0,0,10,Road,30.14875,31.4
9,882812645.217871,748652178.8102037,1.0,10,10,Road,30.14875,31.4
90,-913761.4395426449,-2029741.24799321,0.3,3,10,Road,30.14875,31.4
935,-52635809.27939718,-46280412.175242424,0.0,0,10,Road,30.14875,31.4
938,93058420.84417926,74374679.99300587,1.0,10,10,Road,30.14875,31.4
94,-1339868.5511941356,-2131150.6433466747,0.3,3,10,Road,30.14875,31.4
940,-45707488.96048628,-40221812.276054256,0.0,0,10,Road,30.14875,31.4
945,-379842206.62289125,-325988139.695326,0.0,0,10,Road,30.14875,31.4
952,-220840925.55351266,-202118437.4951201,0.0,0,10,Road,30.14875,31.4
958,9541466.068698743,5009060.589880521,0.7,7,10,Road,30.14875,31.4
964,-5433470.5070411125,-5736410.603719238,0.0,0,10,Road,30.14875,31.4
970,-109197004.42902274,-96986994.2566545,0.0,0,10,Road,30.14875,31.4
971,-19749845.149521172,-19583090.627633654,0.0,0,10,Road,30.14875,31.4
987,-9285737.352597501,-9149572.01478139,0.0,0,10,Road,30.14875,31.4
0,124972445.63332626,104142755.69354919,1.0,10,10,Road,30.2625,31.4
103,-177493323.21697167,-148650379.82239333,0.0,0,10,Road,30.2625,31.4
104,-2237066.6864330634,-2873947.447550921,0.2,2,10,Road,30.2625,31.4
109,-624826919.825801,-549857196.9822849,0.0,0,10,Road,30.2625,31.4
114,-24267867.41835682,-21930356.142220072,0.0,0,10,Road,30.2625,31.4
12,-19039518.88873551,-22910866.2775634,0.1,1,10,Road,30.2625,31.4
126,-350638873.71288425,-308429582.97289366,0.0,0,10,Road,30.2625,31.4
140,-12646150.0849818,-11709034.509077098,0.0,0,10,Road,30.2625,31.4
143,-20485028.7701327,-20503870.39127721,0.0,0,10,Road,30.2625,31.4
144,-121917620.79947889,-105172291.05256438,0.0,0,10,Road,30.2625,31.4
15,84987226.24683407,70241483.6052838,1.0,10,10,Road,30.2625,31.4
150,-229077664.84105176,-197486778.84510404,0.0,0,10,Road,30.2625,31.4
152,861523266.2374691,722968558.0356331,1.0,10,10,Road,30.2625,31.4
17,-83161017.75309461,-94166028.22166282,0.0,0,10,Road,30.2625,31.4
176,49280911.510751754,32586136.74005245,0.9,9,10,Road,30.2625,31.4
177,2403304.716280361,591243.1272749719,0.5,5,10,Road,30.2625,31.4
195,-230237133.62803927,-198659925.77609044,0.0,0,10,Road,30.2625,31.4
197,-29689637.0415093,-26566950.66399458,0.0,0,10,Road,30.2625,31.4
2,-162651699.9754566,-134250682.88773933,0.0,0,10,Road,30.2625,31.4
201,-324466353.9167277,-283486740.001737,0.0,0,10,Road,30.2625,31.4
202,-89049057.3966141,-76316475.56704062,0.0,0,10,Road,30.2625,31.4
206,2576573.182775712,736047.4963330762,0.5,5,10,Road,30.2625,31.4
209,-798382.0463878093,-7807165.454194875,0.3,3,10,Road,30.2625,31.4
227,-4004725.921836828,-4164709.9360755067,0.0,0,10,Road,30.2625,31.4
233,-14151125.881326327,-13399002.442700049,0.0,0,10,Road,30.2625,31.4
240,-8222723.337068921,-8345832.6847993275,0.0,0,10,Road,30.2625,31.4
243,-133395417.90701354,-122354560.1078228,0.0,0,10,Road,30.2625,31.4
245,-136325483.89427602,-117238977.38162799,0.0,0,10,Road,30.2625,31.4
249,-314407631.72898257,-274956422.75201845,0.0,0,10,Road,30.2625,31.4
25,-137476713.67066655,-115295545.11798719,0.0,0,10,Road,30.2625,31.4
250,-62125710.266250566,-63013994.08461171,0.0,0,10,Road,30.2625,31.4
254,1035994792.0686414,878798206.056924,1.0,10,10,Road,30.2625,31.4
255,-13423692.421047766,-10555381.566481795,0.0,0,10,Road,30.2625,31.4
261,-94985654.02683613,-79894527.83437397,0.0,0,10,Road,30.2625,31.4
267,-12099845.76800676,-11682783.976026954,0.0,0,10,Road,30.2625,31.4
27,-129038810.28061163,-108607658.04917827,0.0,0,10,Road,30.2625,31.4
270,-21573210.87647038,-19785389.295021456,0.0,0,10,Road,30.2625,31.4
273,-5245908.423247211,-5564415.585144293,0.0,0,10,Road,30.2625,31.4
277,-149857342.7713956,-128963295.85663262,0.0,0,10,Road,30.2625,31.4
28,-62431491.02648387,-83092306.3004628,0.3,3,10,Road,30.2625,31.4
284,-26501244.919421848,-24540979.377180286,0.0,0,10,Road,30.2625,31.4
285,-349239831.16156936,-310897533.4898727,0.0,0,10,Road,30.2625,31.4
289,-254973787.90510386,-226401285.1985192,0.0,0,10,Road,30.2625,31.4
308,-72510124.72615525,-74841581.71915519,0.0,0,10,Road,30.2625,31.4
331,-419072776.74782526,-375179095.3268129,0.0,0,10,Road,30.2625,31.4
334,183471218.44084024,153802465.64559722,1.0,10,10,Road,30.2625,31.4
348,-236836229.83892244,-206533686.72299555,0.0,0,10,Road,30.2625,31.4
351,-314700716.2274228,-263363820.82697988,0.0,0,10,Road,30.2625,31.4
356,-164598483.7273904,-142570188.6251951,0.0,0,10,Road,30.2625,31.4
358,-226325172.72939095,-198000971.18305543,0.0,0,10,Road,30.2625,31.4
390,-201540660.25407857,-174109077.71066535,0.0,0,10,Road,30.2625,31.4
392,4154240.225559997,2836886.1891329396,0.9,9,10,Road,30.2625,31.4
394,-14419815.839360986,-13657569.21181754,0.0,0,10,Road,30.2625,31.4
423,118473756.26410575,97123491.68220964,1.0,10,10,Road,30.2625,31.4
459,-88669953.33631566,-88586388.15008357,0.0,0,10,Road,30.2625,31.4
464,-5819811.640935396,-5868285.269056812,0.0,0,10,Road,30.2625,31.4
469,-109861349.05948308,-89529467.36921924,0.0,0,10,Road,30.2625,31.4
486,-387265317.0729412,-347858983.6428074,0.0,0,10,Road,30.2625,31.4
493,-4765527.574058207,-4994937.893755879,0.0,0,10,Road,30.2625,31.4
499,-113211158.85737371,-96712009.51218,0.0,0,10,Road,30.2625,31.4
517,-16009783.204634335,-14742936.540968807,0.0,0,10,Road,30.2625,31.4
521,-554307999.7890081,-488434977.94085205,0.0,0,10,Road,30.2625,31.4
531,-295460610.8913961,-255535892.95785898,0.0,0,10,Road,30.2625,31.4
533,-31424001.696635496,-31320606.882264465,0.0,0,10,Road,30.2625,31.4
538,-9573330.57278664,-13911666.160613213,0.3,3,10,Road,30.2625,31.4
540,42400096.47467654,33317312.757471465,1.0,10,10,Road,30.2625,31.4
546,-70307010.81989133,-61594431.626636624,0.0,0,10,Road,30.2625,31.4
550,2206245.68077574,-2466933.928312243,0.5,5,10,Road,30.2625,31.4
552,-107113638.83949012,-91939711.73280796,0.0,0,10,Road,30.2625,31.4
556,-49142339.02629031,-42498298.393902436,0.0,0,10,Road,30.2625,31.4
557,1019091562.4233167,860744749.9685564,1.0,10,10,Road,30.2625,31.4
558,-212612536.5294826,-197873146.5627279,0.0,0,10,Road,30.2625,31.4
564,-257470615.68825108,-229168014.09686613,0.0,0,10,Road,30.2625,31.4
565,-49168950.843873195,-53720592.72244851,0.0,0,10,Road,30.2625,31.4
569,22446753.369920563,16681069.464182299,0.9,9,10,Road,30.2625,31.4
57,67825747.21842569,60198834.52663222,1.0,10,10,Road,30.2625,31.4
594,-98662190.88542765,-101093534.83139125,0.0,0,10,Road,30.2625,31.4
602,-42180297.74502014,-46546315.313430235,0.0,0,10,Road,30.2625,31.4
612,-617390337.6767633,-542385634.3107052,0.0,0,10,Road,30.2625,31.4
614,-46980931.03059442,-41261255.17654723,0.0,0,10,Road,30.2625,31.4
62,18018218.453416046,13862813.450797832,1.0,10,10,Road,30.2625,31.4
625,-57614271.25633661,-51986429.97719689,0.0,0,10,Road,30.2625,31.4
627,-2741499.919269961,-3224495.583881635,0.1,1,10,Road,30.2625,31.4
628,-88665734.44453037,-75639588.63613853,0.0,0,10,Road,30.2625,31.4
629,-36230603.52126183,-35707777.68391834,0.0,0,10,Road,30.2625,31.4
63,-360404720.1211313,-320376399.96446705,0.0,0,10,Road,30.2625,31.4
648,-72668217.7143772,-73267474.8471291,0.0,0,10,Road,30.2625,31.4
662,-487717208.36873454,-425580802.4793536,0.0,0,10,Road,30.2625,31.4
669,113458863.05367756,93946792.87534575,1.0,10,10,Road,30.2625,31.4
670,-6415693.179779271,-6179273.334027723,0.0,0,10,Road,30.2625,31.4
673,55184487.64650556,45672161.55503907,1.0,10,10,Road,30.2625,31.4
678,-114587544.26821041,-99311548.38824579,0.0,0,10,Road,30.2625,31.4
680,-25110840.655804466,-29372773.04491891,0.0,0,10,Road,30.2625,31.4
682,-209561997.45081362,-194821667.85578597,0.0,0,10,Road,30.2625,31.4
689,-228035336.67712158,-195860812.22400677,0.0,0,10,Road,30.2625,31.4
694,25797398.749269053,16719208.962088592,0.9,9,10,Road,30.2625,31.4
726,-90407223.35806103,-77118118.04753888,0.0,0,10,Road,30.2625,31.4
73,-137924482.09856066,-118976673.52041715,0.0,0,10,Road,30.2625,31.4
736,-9405799.325541431,-9289574.318824477,0.0,0,10,Road,30.2625,31.4
750,-332684483.320051,-292225660.459936,0.0,0,10,Road,30.2625,31.4
755,-63048218.24765408,-63930848.99371531,0.0,0,10,Road,30.2625,31.4
759,-641277318.6430162,-567479915.0920985,0.0,0,10,Road,30.2625,31.4
761,63032282.597289085,50682871.485813335,1.0,10,10,Road,30.2625,31.4
764,-75023640.94413084,-76829297.81614414,0.0,0,10,Road,30.2625,31.4
767,50413974.05771466,41058380.00094247,1.0,10,10,Road,30.2625,31.4
770,24666166.20367716,19316142.5259069,1.0,10,10,Road,30.2625,31.4
775,-359130289.65440255,-314232260.6768689,0.0,0,10,Road,30.2625,31.4
776,-134572324.26933298,-114568308.06899191,0.0,0,10,Road,30.2625,31.4
780,9531902.681860808,4860506.967281704,0.7,7,10,Road,30.2625,31.4
789,-162624599.77472204,-139889498.0183717,0.0,0,10,Road,30.2625,31.4
791,-65535402.607098624,-59949088.22107229,0.0,0,10,Road,30.2625,31.4
809,-68548214.96098036,-62593230.6342735,0.0,0,10,Road,30.2625,31.4
810,-50120913.361508444,-52066381.86745525,0.0,0,10,Road,30.2625,31.4
811,-9873787.727930943,-9969038.632137053,0.0,0,10,Road,30.2625,31.4
813,112698384.386403,88507475.67516133,1.0,10,10,Road,30.2625,31.4
822,-44252989.9365712,-40080492.86362988,0.0,0,10,Road,30.2625,31.4
831,-92682436.5094331,-79023850.0568459,0.0,0,10,Road,30.2625,31.4
837,1738185.9547619435,122534.68234303314,0.5,5,10,Road,30.2625,31.4
858,-56137052.477286205,-59527582.67547841,0.0,0,10,Road,30.2625,31.4
863,-13780850.807009134,-19075740.96690427,0.3,3,10,Road,30.2625,31.4
866,-32409968.66130807,-29031781.77919218,0.0,0,10,Road,30.2625,31.4
873,-344492103.788829,-305832755.1357099,0.0,0,10,Road,30.2625,31.4
878,-78060092.55640066,-71110522.52666828,0.0,0,10,Road,30.2625,31.4
887,-168926621.27267513,-146950455.91604337,0.0,0,10,Road,30.2625,31.4
895,-271097151.72037643,-240667807.04071307,0.0,0,10,Road,30.2625,31.4
9,886378850.3537012,751712201.9964051,1.0,10,10,Road,30.2625,31.4
90,-894664.020106206,-2014854.3747058238,0.3,3,10,Road,30.2625,31.4
935,-52811757.577633224,-46432381.820280656,0.0,0,10,Road,30.2625,31.4
938,93444015.81026061,74689781.96943356,1.0,10,10,Road,30.2625,31.4
94,-1325530.629394105,-2119798.1964994147,0.3,3,10,Road,30.2625,31.4
940,-45857063.62589035,-40350689.707813345,0.0,0,10,Road,30.2625,31.4
945,-381246493.38981616,-327189237.27155447,0.0,0,10,Road,30.2625,31.4
952,-221372841.2046794,-202579713.96500596,0.0,0,10,Road,30.2625,31.4
958,9603596.892261505,5054090.833047229,0.7,7,10,Road,30.2625,31.4
964,-5429088.790896922,-5733171.86816287,0.0,0,10,Road,30.2625,31.4
970,-109586949.03610933,-97330870.99501994,0.0,0,10,Road,30.2625,31.4
971,-19760615.407081533,-19593231.72720688,0.0,0,10,Road,30.2625,31.4
987,-9293576.482806448,-9156897.398742924,0.0,0,10,Road,30.2625,31.4
0,125467375.90605101,104559391.79921404,1.0,10,10,Road,30.37625,31.4
103,-178114289.36718425,-149162931.76984233,0.0,0,10,Road,30.37625,31.4
104,-2225206.2668734994,-2864480.920980275,0.2,2,10,Road,30.37625,31.4
109,-626875798.9270597,-551624281.5862797,0.0,0,10,Road,30.37625,31.4
114,-24333753.33363198,-21987455.873020694,0.0,0,10,Road,30.37625,31.4
12,-19054977.110399865,-22940876.032163873,0.1,1,10,Road,30.37625,31.4
126,-351868985.6121825,-309501039.5455773,0.0,0,10,Road,30.37625,31.4
140,-12670606.882647622,-11729968.89792808,0.0,0,10,Road,30.37625,31.4
143,-20489222.996923745,-20508135.43952732,0.0,0,10,Road,30.37625,31.4
144,-122349108.8466239,-105540837.13329181,0.0,0,10,Road,30.37625,31.4
