development,mean_net_benefit,median_net_benefit,share_positive_scenarios,positive_scenarios,total_scenarios,mode,vtt_chf_per_hour,base_vtt_chf_per_hour
197,-5219199964.320633,-493845856.0693075,0.1,2,20,Road,30.2625,31.4
201,-7700488792.262606,-1186691603.8095877,0.05,1,20,Road,30.2625,31.4
202,-3080826207.004248,-475625654.2119094,0.1,2,20,Road,30.2625,31.4
206,-3764253219.3991194,-1241421155.1288357,0.1,2,20,Road,30.2625,31.4
209,-4213357933.505937,-837765849.4898603,0.1,2,20,Road,30.2625,31.4
233,-4479425050.3571,-1018951857.0033439,0.15,3,20,Road,30.2625,31.4
243,-4745838268.95912,-1382746683.0849104,0.05,1,20,Road,30.2625,31.4
245,-3670729983.9572287,-1368077267.4574456,0.15,3,20,Road,30.2625,31.4
249,-3249779422.9821434,-1126332159.754296,0.05,1,20,Road,30.2625,31.4
250,-4356692102.349856,-1566013235.1643968,0.15,3,20,Road,30.2625,31.4
254,-1197115625.031405,-408156115.19490254,0.15,3,20,Road,30.2625,31.4
261,-3495626624.04473,-328428973.2947409,0.05,1,20,Road,30.2625,31.4
267,-5531113444.196813,-584421561.5633887,0.0,0,20,Road,30.2625,31.4
270,-6976127699.733179,-492479052.9474426,0.0,0,20,Road,30.2625,31.4
273,-3576885112.7388306,-546215351.0604548,0.1,2,20,Road,30.2625,31.4
277,-3819827443.3909545,-1000394363.2730939,0.1,2,20,Road,30.2625,31.4
284,-6901313575.315567,-1130734313.3757153,0.05,1,20,Road,30.2625,31.4
285,-5390140436.781523,-986188547.024854,0.05,1,20,Road,30.2625,31.4
331,-4013534283.6019773,-990965592.333792,0.15,3,20,Road,30.2625,31.4
334,-2167646322.0463905,-492733128.9222682,0.15,3,20,Road,30.2625,31.4
348,-4004467777.2711053,-1190967760.9129343,0.05,1,20,Road,30.2625,31.4
351,-5332312465.758391,-1305038719.7409415,0.05,1,20,Road,30.2625,31.4
356,-5909524205.564554,-945780315.0173883,0.15,3,20,Road,30.2625,31.4
358,-7524662176.626574,-5187804547.4548025,0.0,0,20,Road,30.2625,31.4
390,-6286078529.88268,-741841243.2691832,0.05,1,20,Road,30.2625,31.4
397,-5514093741.095805,-499167329.2969527,0.15,3,20,Road,30.2625,31.4
423,-1118466651.2033162,-680056618.5964649,0.1,2,20,Road,30.2625,31.4
459,-5845204738.45192,-3195555604.618019,0.15,3,20,Road,30.2625,31.4
464,-2984982314.8096075,-302166318.49960274,0.15,3,20,Road,30.2625,31.4
493,-210841233.87022552,-194237282.61245605,0.15,3,20,Road,30.2625,31.4
521,-6041800976.694096,-1127031197.1390982,0.1,2,20,Road,30.2625,31.4
538,-4670363750.300231,-930390267.1281035,0.1,2,20,Road,30.2625,31.4
556,-6316479869.044095,-752849500.2468989,0.1,2,20,Road,30.2625,31.4
557,-1984459959.482944,-1566672572.8340719,0.1,2,20,Road,30.2625,31.4
558,-6672657880.625189,-5288191006.412401,0.15,3,20,Road,30.2625,31.4
564,-4668768198.909552,-835033957.0799515,0.15,3,20,Road,30.2625,31.4
565,-6456995439.568033,-1426737818.9507346,0.05,1,20,Road,30.2625,31.4
569,-3697946651.3216753,-1879389902.2762198,0.1,2,20,Road,30.2625,31.4
594,-7299914437.600691,-4470743738.683247,0.1,2,20,Road,30.2625,31.4
602,-4147943545.5821495,-1727274803.1903722,0.1,2,20,Road,30.2625,31.4
612,-6731288858.8494835,-1488153417.3451667,0.1,2,20,Road,30.2625,31.4
614,-3753294250.3388634,-1012936518.7572839,0.05,1,20,Road,30.2625,31.4
625,-6837209200.9486685,-715702883.1649098,0.1,2,20,Road,30.2625,31.4
627,289586147.3289675,-535937635.4577136,0.1,2,20,Road,30.2625,31.4
628,-6958466570.1475115,-1122150321.241136,0.05,1,20,Road,30.2625,31.4
648,-5158372048.389538,-2815142775.097636,0.15,3,20,Road,30.2625,31.4
662,-8840622900.685163,-5933987030.222308,0.1,2,20,Road,30.2625,31.4
669,-1987042785.6659539,-360950251.9045362,0.15,3,20,Road,30.2625,31.4
670,-1282874722.5188842,-425888441.4056348,0.05,1,20,Road,30.2625,31.4
673,-3136837497.717035,-190705840.7585621,0.15,3,20,Road,30.2625,31.4
680,-8545060670.093814,-3260525862.6071477,0.1,2,20,Road,30.2625,31.4
682,-4986437837.379872,-3643995079.0365534,0.1,2,20,Road,30.2625,31.4
689,-4473860858.643191,-848657901.1005545,0.1,2,20,Road,30.2625,31.4
694,-4193128284.2233315,-814673640.1008425,0.15,3,20,Road,30.2625,31.4
736,-12096988633.420866,-13049780968.120468,0.0,0,20,Road,30.2625,31.4
750,-9894820939.935003,-13259824185.458302,0.1,2,20,Road,30.2625,31.4
755,-5164798438.371366,-617159638.5672033,0.15,3,20,Road,30.2625,31.4
759,-6832526304.967722,-1089365562.3599024,0.1,2,20,Road,30.2625,31.4
760,-5653207564.459191,-490524465.07693946,0.0,0,20,Road,30.2625,31.4
761,-407055653.6273287,-406881715.34511983,0.15,3,20,Road,30.2625,31.4
764,-4103844460.7472734,-1966401293.4645882,0.1,2,20,Road,30.2625,31.4
770,-2994385097.684596,-350100805.29480004,0.15,3,20,Road,30.2625,31.4
775,-6254436688.24836,-942398985.7596583,0.05,1,20,Road,30.2625,31.4
776,-724609792.4290017,-800772415.6408918,0.15,3,20,Road,30.2625,31.4
780,-1456631089.7900395,-1030105110.6277213,0.15,3,20,Road,30.2625,31.4
791,-3295391155.173402,-754611768.8045794,0.0,0,20,Road,30.2625,31.4
809,-3084806966.2362375,-810575475.581763,0.1,2,20,Road,30.2625,31.4
810,-5238130227.306643,-1091462608.696291,0.15,3,20,Road,30.2625,31.4
822,-1541877486.6881585,-461090953.93334424,0.15,3,20,Road,30.2625,31.4
837,-4324687268.747225,-1306186103.7217736,0.05,1,20,Road,30.2625,31.4
858,-6761204656.817595,-2762637882.5455666,0.15,3,20,Road,30.2625,31.4
863,-3434654867.3437667,-1426090220.3165889,0.15,3,20,Road,30.2625,31.4
866,-4779061550.910267,-773538642.347194,0.1,2,20,Road,30.2625,31.4
873,-7011379599.538577,-1594858537.30087,0.05,1,20,Road,30.2625,31.4
878,-8222879543.32926,-3234079653.7207084,0.15,3,20,Road,30.2625,31.4
940,-4384053738.748086,-754269540.8899162,0.1,2,20,Road,30.2625,31.4
952,-3270602575.140177,-1996694360.136062,0.15,3,20,Road,30.2625,31.4
958,-1478546124.740685,-866010655.0513247,0.15,3,20,Road,30.2625,31.4
970,-3174505820.1202683,-345842079.919826,0.15,3,20,Road,30.2625,31.4
971,-2992267974.160197,-863882627.5919259,0.15,3,20,Road,30.2625,31.4
987,-13051468476.674906,-13185940900.023888,0.0,0,20,Road,30.2625,31.4
0,-3875329143.916822,-472122822.75244415,0.1,2,20,Road,30.37625,31.4
2,-4233035742.69646,-495220960.4171834,0.0,0,20,Road,30.37625,31.4
9,-2543513886.174107,-1384609024.109591,0.15,3,20,Road,30.37625,31.4
12,-6467293246.057894,-1520009193.976647,0.15,3,20,Road,30.37625,31.4
15,-2434663175.7507405,-372293299.8107879,0.1,2,20,Road,30.37625,31.4
17,-3588025898.075446,-3240430042.072852,0.1,2,20,Road,30.37625,31.4
25,-4031052059.193596,-1207898428.9950156,0.1,2,20,Road,30.37625,31.4
62,-2723932759.9760137,-212246675.8659627,0.1,2,20,Road,30.37625,31.4
63,-4610015634.75738,-1224551014.8857377,0.1,2,20,Road,30.37625,31.4
73,-6610855648.020284,-552834751.3773515,0.05,1,20,Road,30.37625,31.4
90,-3959316009.923156,-1172020939.342039,0.15,3,20,Road,30.37625,31.4
94,551394435.4340584,-172411470.06135514,0.1,2,20,Road,30.37625,31.4
103,-5801786435.341204,-619194888.5753381,0.1,2,20,Road,30.37625,31.4
104,-3220987895.165805,-1037467563.0111662,0.15,3,20,Road,30.37625,31.4
109,-5733991352.733802,-1633027644.4171941,0.1,2,20,Road,30.37625,31.4
114,-2888224545.40694,-498418849.2220905,0.1,2,20,Road,30.37625,31.4
126,-3798080064.5847178,-910769253.7760382,0.05,1,20,Road,30.37625,31.4
140,-2676113269.351356,-604887015.069906,0.15,3,20,Road,30.37625,31.4
143,-4116077837.8737,-469468453.51325095,0.05,1,20,Road,30.37625,31.4
144,-3516701662.8957763,-1426902673.1400962,0.15,3,20,Road,30.37625,31.4
150,-3733408741.613576,-595022765.2239473,0.1,2,20,Road,30.37625,31.4
152,-3844869890.2784843,-2278005047.13431,0.1,2,20,Road,30.37625,31.4
189,-6753166187.203707,-771072266.9729563,0.1,2,20,Road,30.37625,31.4
195,-3363909305.4597454,-426150053.3137233,0.05,1,20,Road,30.37625,31.4
197,-5236983934.931314,-493868272.61758196,0.1,2,20,Road,30.37625,31.4
201,-7725696750.965681,-1187415649.0822945,0.05,1,20,Road,30.37625,31.4
202,-3090710045.3569374,-475717123.69619274,0.1,2,20,Road,30.37625,31.4
206,-3773746446.7944283,-1241431618.465961,0.1,2,20,Road,30.37625,31.4
209,-4226130603.292071,-837850420.1580482,0.1,2,20,Road,30.37625,31.4
233,-4492456935.962534,-1018976594.2983615,0.15,3,20,Road,30.37625,31.4
243,-4758461050.828105,-1382728352.4254134,0.05,1,20,Road,30.37625,31.4
245,-3680129344.9153647,-1368821469.505979,0.15,3,20,Road,30.37625,31.4
249,-3257973861.924939,-1126545033.1888838,0.05,1,20,Road,30.37625,31.4
250,-4367145981.196294,-1565977573.4526408,0.15,3,20,Road,30.37625,31.4
254,-1198810292.811026,-406885259.82726586,0.15,3,20,Road,30.37625,31.4
261,-3507572846.852916,-328470405.2636765,0.05,1,20,Road,30.37625,31.4
267,-5549562913.218865,-584277517.1067288,0.0,0,20,Road,30.37625,31.4
270,-7000528214.899118,-492508976.3390125,0.0,0,20,Road,30.37625,31.4
273,-3588267231.6342773,-546205857.0557483,0.1,2,20,Road,30.37625,31.4
277,-3830342121.676734,-1000311420.3159693,0.1,2,20,Road,30.37625,31.4
284,-6923001090.598816,-1130731505.947832,0.05,1,20,Road,30.37625,31.4
285,-5407525962.824641,-987020598.3894157,0.05,1,20,Road,30.37625,31.4
331,-4025190675.502055,-991260821.453804,0.15,3,20,Road,30.37625,31.4
334,-2173776199.1146812,-492567380.1923641,0.15,3,20,Road,30.37625,31.4
348,-4015097911.8524575,-1191022575.3171449,0.05,1,20,Road,30.37625,31.4
351,-5347310862.047283,-1304899490.631751,0.05,1,20,Road,30.37625,31.4
356,-5928389889.811358,-945988391.084111,0.15,3,20,Road,30.37625,31.4
358,-7550874176.738391,-5205232820.005503,0.0,0,20,Road,30.37625,31.4
390,-6307842290.916836,-742765450.685751,0.05,1,20,Road,30.37625,31.4
397,-5532951065.654222,-499174661.9729365,0.15,3,20,Road,30.37625,31.4
423,-1119980729.045093,-679922810.7312108,0.1,2,20,Road,30.37625,31.4
459,-5855572276.736186,-3195963701.713567,0.15,3,20,Road,30.37625,31.4
464,-2995065519.835974,-302165415.4853165,0.15,3,20,Road,30.37625,31.4
493,-210902433.8986017,-194236072.08467966,0.15,3,20,Road,30.37625,31.4
521,-6060676911.842611,-1127433606.8873863,0.1,2,20,Road,30.37625,31.4
538,-4684888963.380865,-930857752.5355179,0.1,2,20,Road,30.37625,31.4
556,-6337145279.794505,-752602463.1013757,0.1,2,20,Road,30.37625,31.4
557,-1984575356.9598656,-1565217600.5387897,0.1,2,20,Road,30.37625,31.4
558,-6678942959.594777,-5289272182.632987,0.15,3,20,Road,30.37625,31.4
564,-4683159622.945369,-835015227.6252068,0.15,3,20,Road,30.37625,31.4
565,-6476148287.275173,-1426983048.174761,0.05,1,20,Road,30.37625,31.4
569,-3704829776.207119,-1879437477.2168832,0.1,2,20,Road,30.37625,31.4
594,-7310787542.975624,-4470982621.274145,0.1,2,20,Road,30.37625,31.4
602,-4157143496.241295,-1727375998.9731176,0.1,2,20,Road,30.37625,31.4
612,-6752231013.950224,-1489387793.628191,0.1,2,20,Road,30.37625,31.4
614,-3763631911.955477,-1012973785.7611792,0.05,1,20,Road,30.37625,31.4
625,-6860039147.090531,-715523449.9214644,0.1,2,20,Road,30.37625,31.4
627,292716798.20665944,-535909944.6888026,0.1,2,20,Road,30.37625,31.4
628,-6980694147.838854,-1122440485.5227108,0.05,1,20,Road,30.37625,31.4
648,-5167276337.708048,-2815239387.2633357,0.15,3,20,Road,30.37625,31.4
662,-8870066889.5887,-5952505622.008448,0.1,2,20,Road,30.37625,31.4
669,-1993282714.6044395,-361078061.03417134,0.15,3,20,Road,30.37625,31.4
670,-1286159970.244801,-425952468.49622285,0.05,1,20,Road,30.37625,31.4
673,-3147841983.08047,-190636473.13632154,0.15,3,20,Road,30.37625,31.4
680,-8565286688.162188,-3260888490.858037,0.1,2,20,Road,30.37625,31.4
682,-4992455804.940935,-3644967103.1441164,0.1,2,20,Road,30.37625,31.4
689,-4487615004.504324,-848785716.1423409,0.1,2,20,Road,30.37625,31.4
694,-4205872234.4443183,-814718731.4777513,0.15,3,20,Road,30.37625,31.4
736,-12139409310.139969,-13095782979.100525,0.0,0,20,Road,30.37625,31.4
750,-9928445513.490467,-13306097057.045265,0.1,2,20,Road,30.37625,31.4
755,-5181872095.30669,-617139733.7188773,0.15,3,20,Road,30.37625,31.4
759,-6855336602.997039,-1090588597.7879264,0.1,2,20,Road,30.37625,31.4
760,-5672819258.280032,-490730782.5225726,0.0,0,20,Road,30.37625,31.4
761,-407004800.7635004,-406830208.68601334,0.15,3,20,Road,30.37625,31.4
764,-4112258408.06296,-1966781067.784706,0.1,2,20,Road,30.37625,31.4
770,-3004322832.338254,-350099264.0043248,0.15,3,20,Road,30.37625,31.4
775,-6274827976.500262,-942823506.9348795,0.05,1,20,Road,30.37625,31.4
776,-723579906.6530931,-800028808.2091502,0.15,3,20,Road,30.37625,31.4
780,-1458764790.7604938,-1030635595.4022329,0.15,3,20,Road,30.37625,31.4
791,-3305045945.708057,-754716335.2929907,0.0,0,20,Road,30.37625,31.4
809,-3093460211.3296638,-810680390.8259718,0.1,2,20,Road,30.37625,31.4
810,-5253953762.678266,-1091699743.6840413,0.15,3,20,Road,30.37625,31.4
822,-1545990460.6036394,-461141491.8934064,0.15,3,20,Road,30.37625,31.4
837,-4336047859.924639,-1306200821.0446944,0.05,1,20,Road,30.37625,31.4
858,-6776379796.292378,-2762783299.737874,0.15,3,20,Road,30.37625,31.4
863,-3442303875.6643157,-1426189481.3063047,0.15,3,20,Road,30.37625,31.4
866,-4794137506.688482,-773558729.2828144,0.1,2,20,Road,30.37625,31.4
873,-7031964673.639241,-1595084114.6372356,0.05,1,20,Road,30.37625,31.4
878,-8241604774.660337,-3234053096.949581,0.15,3,20,Road,30.37625,31.4
940,-4397712430.036625,-754284681.4967085,0.1,2,20,Road,30.37625,31.4
952,-3276144985.5697103,-1997448433.2023005,0.15,3,20,Road,30.37625,31.4
958,-1481277520.4007382,-866439666.2528183,0.15,3,20,Road,30.37625,31.4
970,-3185190810.741784,-345894753.30225706,0.15,3,20,Road,30.37625,31.4
971,-3000542794.270032,-864157321.0376673,0.15,3,20,Road,30.37625,31.4
987,-13099072968.60159,-13234050843.851635,0.0,0,20,Road,30.37625,31.4
0,-3887954346.7311563,-472004032.511927,0.1,2,20,Road,30.49,31.4
2,-4247017799.477202,-495206015.2149857,0.0,0,20,Road,30.49,31.4
9,-2546612967.29075,-1383368352.028923,0.15,3,20,Road,30.49,31.4
12,-6486175675.39756,-1520365519.5041485,0.15,3,20,Road,30.49,31.4
15,-2442285766.784497,-372192930.52560496,0.1,2,20,Road,30.49,31.4
17,-3590269223.510582,-3241371724.6580544,0.1,2,20,Road,30.49,31.4
25,-4042200683.0583773,-1208475184.198093,0.1,2,20,Road,30.49,31.4
62,-2733319406.5465837,-212227806.87527952,0.1,2,20,Road,30.49,31.4
63,-4622913947.119295,-1224771771.5747046,0.1,2,20,Road,30.49,31.4
73,-6633780835.738235,-553074456.9507627,0.05,1,20,Road,30.49,31.4
90,-3969775125.5065155,-1172042465.8787394,0.15,3,20,Road,30.49,31.4
94,554110498.0684606,-172405844.75052327,0.1,2,20,Road,30.49,31.4
103,-5821469536.845356,-619470729.8533401,0.1,2,20,Road,30.49,31.4
104,-3229181209.6763544,-1037484244.8635502,0.15,3,20,Road,30.49,31.4
109,-5749751460.465425,-1633430865.7055912,0.1,2,20,Road,30.49,31.4
114,-2897400713.5482507,-498645907.518011,0.1,2,20,Road,30.49,31.4
126,-3809184882.9795084,-911061953.9952972,0.05,1,20,Road,30.49,31.4
140,-2683876404.397106,-604894025.3002325,0.15,3,20,Road,30.49,31.4
143,-4129738606.575357,-469473757.2555731,0.05,1,20,Road,30.49,31.4
144,-3525115237.047023,-1427490573.1187673,0.15,3,20,Road,30.49,31.4
150,-3745224949.223339,-595086653.0175939,0.1,2,20,Road,30.49,31.4
152,-3849421592.3801575,-2276689307.537036,0.1,2,20,Road,30.49,31.4
189,-6776940072.9088745,-772444994.423691,0.1,2,20,Road,30.49,31.4
195,-3375006705.7113504,-426246421.01747894,0.05,1,20,Road,30.49,31.4
197,-5254767905.541995,-493890689.16585636,0.1,2,20,Road,30.49,31.4
201,-7750904709.6687565,-1188139694.355001,0.05,1,20,Road,30.49,31.4
202,-3100593883.709626,-475808593.18047607,0.1,2,20,Road,30.49,31.4
206,-3783239674.1897354,-1241442081.8030868,0.1,2,20,Road,30.49,31.4
209,-4238903273.078204,-837934990.826236,0.1,2,20,Road,30.49,31.4
233,-4505488821.567968,-1019001331.593379,0.15,3,20,Road,30.49,31.4
243,-4771083832.69709,-1382710021.7659163,0.05,1,20,Road,30.49,31.4
245,-3689528705.873502,-1369565671.5545127,0.15,3,20,Road,30.49,31.4
249,-3266168300.867736,-1126757906.6234713,0.05,1,20,Road,30.49,31.4
250,-4377599860.042732,-1565941911.740885,0.15,3,20,Road,30.49,31.4
254,-1200504960.590648,-405614404.4596292,0.15,3,20,Road,30.49,31.4
261,-3519519069.6611013,-328511837.23261213,0.05,1,20,Road,30.49,31.4
267,-5568012382.240918,-584133472.6500688,0.0,0,20,Road,30.49,31.4
270,-7024928730.065059,-492538899.7305825,0.0,0,20,Road,30.49,31.4
273,-3599649350.5297256,-546196363.0510418,0.1,2,20,Road,30.49,31.4
277,-3840856799.9625144,-1000228477.3588449,0.1,2,20,Road,30.49,31.4
284,-6944688605.882067,-1130728698.519949,0.05,1,20,Road,30.49,31.4
285,-5424911488.86776,-987852649.7539774,0.05,1,20,Road,30.49,31.4
331,-4036847067.402133,-991556050.5738158,0.15,3,20,Road,30.49,31.4
334,-2179906076.182972,-492401631.4624599,0.15,3,20,Road,30.49,31.4
348,-4025728046.433809,-1191077389.7213554,0.05,1,20,Road,30.49,31.4
351,-5362309258.336176,-1304760261.522561,0.05,1,20,Road,30.49,31.4
356,-5947255574.058164,-946196467.1508335,0.15,3,20,Road,30.49,31.4
358,-7577086176.850207,-5222661092.556204,0.0,0,20,Road,30.49,31.4
390,-6329606051.950993,-743689658.1023188,0.05,1,20,Road,30.49,31.4
397,-5551808390.212638,-499181994.6489203,0.15,3,20,Road,30.49,31.4
423,-1121494806.8868704,-679789002.8659568,0.1,2,20,Road,30.49,31.4
459,-5865939815.0204525,-3196371798.8091145,0.15,3,20,Road,30.49,31.4
464,-3005148724.8623414,-302164512.47103024,0.15,3,20,Road,30.49,31.4
493,-210963633.92697802,-194234861.55690324,0.15,3,20,Road,30.49,31.4
521,-6079552846.991127,-1127836016.6356745,0.1,2,20,Road,30.49,31.4
538,-4699414176.4615,-931325237.9429324,0.1,2,20,Road,30.49,31.4
556,-6357810690.544916,-752355425.9558526,0.1,2,20,Road,30.49,31.4
557,-1984690754.4367871,-1563762628.2435079,0.1,2,20,Road,30.49,31.4
558,-6685228038.564364,-5290353358.853572,0.15,3,20,Road,30.49,31.4
564,-4697551046.981185,-834996498.1704621,0.15,3,20,Road,30.49,31.4
565,-6495301134.982312,-1427228277.3987873,0.05,1,20,Road,30.49,31.4
569,-3711712901.0925627,-1879485052.1575468,0.1,2,20,Road,30.49,31.4
594,-7321660648.350558,-4471221503.865044,0.1,2,20,Road,30.49,31.4
602,-4166343446.90044,-1727477194.7558627,0.1,2,20,Road,30.49,31.4
612,-6773173169.050962,-1490622169.9112153,0.1,2,20,Road,30.49,31.4
614,-3773969573.5720916,-1013011052.7650745,0.05,1,20,Road,30.49,31.4
625,-6882869093.232394,-715344016.678019,0.1,2,20,Road,30.49,31.4
627,295847449.08435136,-535882253.91989166,0.1,2,20,Road,30.49,31.4
628,-7002921725.530195,-1122730649.804285,0.05,1,20,Road,30.49,31.4
648,-5176180627.02656,-2815335999.429035,0.15,3,20,Road,30.49,31.4
662,-8899510878.492233,-5971024213.794587,0.1,2,20,Road,30.49,31.4
669,-1999522643.542926,-361205870.16380644,0.15,3,20,Road,30.49,31.4
670,-1289445217.9707177,-426016495.58681095,0.05,1,20,Road,30.49,31.4
673,-3158846468.443906,-190567105.51408097,0.15,3,20,Road,30.49,31.4
680,-8585512706.23056,-3261251119.1089263,0.1,2,20,Road,30.49,31.4
682,-4998473772.501998,-3645939127.2516794,0.1,2,20,Road,30.49,31.4
689,-4501369150.365458,-848913531.1841273,0.1,2,20,Road,30.49,31.4
694,-4218616184.665306,-814763822.85466,0.15,3,20,Road,30.49,31.4
736,-12181829986.859072,-13141784990.080578,0.0,0,20,Road,30.49,31.4
750,-9962070087.045933,-13352369928.63223,0.1,2,20,Road,30.49,31.4
755,-5198945752.242014,-617119828.8705515,0.15,3,20,Road,30.49,31.4
759,-6878146901.026357,-1091811633.2159505,0.1,2,20,Road,30.49,31.4
760,-5692430952.100874,-490937099.9682057,0.0,0,20,Road,30.49,31.4
761,-406953947.8996718,-406778702.02690685,0.15,3,20,Road,30.49,31.4
764,-4120672355.378647,-1967160842.104824,0.1,2,20,Road,30.49,31.4
770,-3014260566.991912,-350097722.71384954,0.15,3,20,Road,30.49,31.4
775,-6295219264.752165,-943248028.1101007,0.05,1,20,Road,30.49,31.4
776,-722550020.8771847,-799285200.7774086,0.15,3,20,Road,30.49,31.4
780,-1460898491.730948,-1031166080.1767445,0.15,3,20,Road,30.49,31.4
791,-3314700736.2427125,-754820901.7814021,0.0,0,20,Road,30.49,31.4
809,-3102113456.42309,-810785306.0701807,0.1,2,20,Road,30.49,31.4
810,-5269777298.049887,-1091936878.6717916,0.15,3,20,Road,30.49,31.4
822,-1550103434.5191202,-461192029.85346854,0.15,3,20,Road,30.49,31.4
837,-4347408451.102055,-1306215538.3676147,0.05,1,20,Road,30.49,31.4
858,-6791554935.767161,-2762928716.930182,0.15,3,20,Road,30.49,31.4
863,-3449952883.9848647,-1426288742.2960205,0.15,3,20,Road,30.49,31.4
866,-4809213462.4667,-773578816.2184348,0.1,2,20,Road,30.49,31.4
873,-7052549747.739903,-1595309691.9736013,0.05,1,20,Road,30.49,31.4
878,-8260330005.991415,-3234026540.1784544,0.15,3,20,Road,30.49,31.4
940,-4411371121.325164,-754299822.1035008,0.1,2,20,Road,30.49,31.4
952,-3281687395.9992437,-1998202506.2685392,0.15,3,20,Road,30.49,31.4
958,-1484008916.0607915,-866868677.4543118,0.15,3,20,Road,30.49,31.4
970,-3195875801.3633,-345947426.6846882,0.15,3,20,Road,30.49,31.4
971,-3008817614.3798676,-864432014.4834088,0.15,3,20,Road,30.49,31.4
987,-13146677460.528275,-13282160787.679384,0.0,0,20,Road,30.49,31.4
0,-3900579549.5454917,-471885242.27140987,0.1,2,20,Road,30.603749999999998,31.4
2,-4260999856.2579436,-495191070.01278806,0.0,0,20,Road,30.603749999999998,31.4
9,-2549712048.407394,-1382127679.9482546,0.15,3,20,Road,30.603749999999998,31.4
12,-6505058104.737226,-1520721845.0316503,0.15,3,20,Road,30.603749999999998,31.4
15,-2449908357.818253,-372092561.240422,0.1,2,20,Road,30.603749999999998,31.4
17,-3592512548.945718,-3242313407.2432556,0.1,2,20,Road,30.603749999999998,31.4
25,-4053349306.923159,-1209051939.4011705,0.1,2,20,Road,30.603749999999998,31.4
62,-2742706053.1171536,-212208937.88459632,0.1,2,20,Road,30.603749999999998,31.4
63,-4635812259.481211,-1224992528.2636719,0.1,2,20,Road,30.603749999999998,31.4
73,-6656706023.456189,-553314162.524174,0.05,1,20,Road,30.603749999999998,31.4
90,-3980234241.0898757,-1172063992.4154396,0.15,3,20,Road,30.603749999999998,31.4
94,556826560.7028627,-172400219.43969136,0.1,2,20,Road,30.603749999999998,31.4
103,-5841152638.34951,-619746571.1313423,0.1,2,20,Road,30.603749999999998,31.4
104,-3237374524.1869035,-1037500926.715934,0.15,3,20,Road,30.603749999999998,31.4
109,-5765511568.197046,-1633834086.993988,0.1,2,20,Road,30.603749999999998,31.4
114,-2906576881.689561,-498872965.81393147,0.1,2,20,Road,30.603749999999998,31.4
126,-3820289701.374299,-911354654.2145561,0.05,1,20,Road,30.603749999999998,31.4
140,-2691639539.442857,-604901035.5305592,0.15,3,20,Road,30.603749999999998,31.4
143,-4143399375.2770147,-469479060.9978953,0.05,1,20,Road,30.603749999999998,31.4
144,-3533528811.1982703,-1428078473.0974383,0.15,3,20,Road,30.603749999999998,31.4
150,-3757041156.833102,-595150540.8112404,0.1,2,20,Road,30.603749999999998,31.4
152,-3853973294.4818306,-2275373567.939761,0.1,2,20,Road,30.603749999999998,31.4
189,-6800713958.614044,-773817721.8744261,0.1,2,20,Road,30.603749999999998,31.4
195,-3386104105.9629555,-426342788.72123456,0.05,1,20,Road,30.603749999999998,31.4
197,-5272551876.152677,-493913105.71413076,0.1,2,20,Road,30.603749999999998,31.4
201,-7776112668.371832,-1188863739.627708,0.05,1,20,Road,30.603749999999998,31.4
202,-3110477722.0623155,-475900062.6647594,0.1,2,20,Road,30.603749999999998,31.4
206,-3792732901.585044,-1241452545.140212,0.1,2,20,Road,30.603749999999998,31.4
209,-4251675942.864338,-838019561.4944239,0.1,2,20,Road,30.603749999999998,31.4
233,-4518520707.173403,-1019026068.8883965,0.15,3,20,Road,30.603749999999998,31.4
243,-4783706614.566076,-1382691691.1064196,0.05,1,20,Road,30.603749999999998,31.4
245,-3698928066.8316374,-1370309873.6030464,0.15,3,20,Road,30.603749999999998,31.4
249,-3274362739.810532,-1126970780.0580587,0.05,1,20,Road,30.603749999999998,31.4
250,-4388053738.88917,-1565906250.029129,0.15,3,20,Road,30.603749999999998,31.4
254,-1202199628.3702693,-404343549.0919924,0.15,3,20,Road,30.603749999999998,31.4
261,-3531465292.469288,-328553269.20154774,0.05,1,20,Road,30.603749999999998,31.4
267,-5586461851.262972,-583989428.1934088,0.0,0,20,Road,30.603749999999998,31.4
270,-7049329245.230998,-492568823.1221523,0.0,0,20,Road,30.603749999999998,31.4
273,-3611031469.4251733,-546186869.0463355,0.1,2,20,Road,30.603749999999998,31.4
277,-3851371478.248296,-1000145534.4017203,0.1,2,20,Road,30.603749999999998,31.4
284,-6966376121.165317,-1130725891.0920658,0.05,1,20,Road,30.603749999999998,31.4
285,-5442297014.910878,-988684701.1185391,0.05,1,20,Road,30.603749999999998,31.4
331,-4048503459.3022127,-991851279.6938277,0.15,3,20,Road,30.603749999999998,31.4
334,-2186035953.251262,-492235882.73255587,0.15,3,20,Road,30.603749999999998,31.4
348,-4036358181.015161,-1191132204.1255662,0.05,1,20,Road,30.603749999999998,31.4
351,-5377307654.625069,-1304621032.4133706,0.05,1,20,Road,30.603749999999998,31.4
356,-5966121258.304969,-946404543.2175561,0.15,3,20,Road,30.603749999999998,31.4
358,-7603298176.962026,-5240089365.106905,0.0,0,20,Road,30.603749999999998,31.4
390,-6351369812.98515,-744613865.5188866,0.05,1,20,Road,30.603749999999998,31.4
397,-5570665714.771055,-499189327.32490396,0.15,3,20,Road,30.603749999999998,31.4
423,-1123008884.7286475,-679655195.0007029,0.1,2,20,Road,30.603749999999998,31.4
